tweet_id,tweet_user_id,tweet_created_at_year,tweet_created_at_month,tweet_created_at_day,tweet_created_at_hour,tweet_hashtag_count,tweet_url_count,tweet_mention_count,tweet_has_attachment,tweet_language_id,virality,is_viral,topic_count,tweets_attachment_class
9929,49,2019,3,2,1,1.0,1.0,0.0,True,0,2,0,12,image
37078,33,2020,2,7,15,2.0,1.0,1.0,False,0,4,1,9,none
24966,4,2019,4,2,14,0.0,1.0,0.0,True,0,3,0,10,image
19396,44,2018,6,11,15,0.0,4.0,1.0,True,0,1,0,10,image
40715,12,2020,10,12,16,0.0,0.0,0.0,False,0,4,1,9,none
914,16,2020,6,1,13,3.0,1.0,1.0,True,0,1,0,13,image
19169,44,2018,11,4,18,1.0,5.0,2.0,True,0,1,0,9,image
27413,6,2020,5,16,13,0.0,0.0,1.0,False,0,5,1,2,none
14395,55,2018,9,15,11,2.0,1.0,0.0,True,0,1,0,9,image
20561,31,2020,6,29,13,3.0,1.0,0.0,True,0,2,0,10,image
9548,49,2020,9,28,16,2.0,1.0,0.0,False,0,4,1,10,none
35713,54,2020,10,4,21,1.0,2.0,0.0,True,0,1,0,10,image
20823,31,2019,12,26,16,1.0,1.0,1.0,True,0,3,0,13,image
40217,47,2019,9,9,21,1.0,1.0,2.0,True,0,1,0,13,image
39475,39,2020,2,13,18,1.0,0.0,1.0,False,0,2,0,9,none
17485,27,2016,6,2,16,3.0,1.0,3.0,True,0,3,0,7,image
2900,42,2019,9,10,16,2.0,2.0,0.0,True,0,2,0,11,image
17359,27,2017,4,30,15,5.0,0.0,2.0,False,0,3,0,10,none
32444,15,2020,9,4,16,0.0,0.0,0.0,False,0,1,0,11,none
38049,14,2014,4,8,23,0.0,0.0,1.0,False,0,3,0,2,none
38317,34,2020,12,7,15,3.0,2.0,1.0,True,0,1,0,9,image
6495,13,2020,4,7,6,2.0,0.0,1.0,False,0,2,0,9,none
11065,26,2020,8,28,17,1.0,1.0,2.0,False,0,1,0,10,none
37363,14,2019,4,8,21,1.0,1.0,1.0,True,0,1,0,11,image
32112,53,2019,9,30,0,0.0,0.0,2.0,False,0,1,0,14,none
32689,15,2020,5,13,23,0.0,3.0,0.0,True,0,3,0,11,image
22521,35,2016,2,18,0,0.0,1.0,0.0,True,0,3,0,2,image
807,8,2018,8,27,19,5.0,5.0,0.0,True,0,1,0,9,image
24123,50,2018,12,19,0,0.0,2.0,0.0,False,0,5,1,9,none
28857,43,2021,1,12,14,0.0,2.0,0.0,True,0,1,0,2,image
3239,42,2019,4,29,16,4.0,1.0,0.0,True,0,3,0,13,image
32670,15,2020,5,23,1,0.0,0.0,0.0,False,0,2,0,11,none
24103,50,2018,12,30,14,0.0,1.0,0.0,False,0,5,1,10,none
14578,20,2020,7,26,12,1.0,2.0,0.0,True,0,2,0,9,image
22420,35,2016,6,17,9,1.0,1.0,0.0,False,0,3,0,2,none
29570,43,2019,5,8,8,0.0,2.0,1.0,True,0,2,0,10,image
38917,34,2020,6,30,7,0.0,2.0,2.0,True,0,1,0,9,image
7506,7,2021,1,6,15,2.0,2.0,0.0,True,0,4,1,9,image
21560,24,2020,7,11,21,0.0,1.0,0.0,True,0,3,0,10,image
37599,14,2016,11,25,1,0.0,1.0,0.0,False,0,1,0,11,none
11418,52,2019,12,24,19,0.0,2.0,0.0,True,0,1,0,2,image
16357,22,2020,8,29,16,0.0,1.0,0.0,False,0,2,0,10,none
26702,41,2017,5,1,16,1.0,2.0,1.0,True,0,2,0,2,image
1491,16,2016,1,24,19,1.0,0.0,0.0,False,0,2,0,8,none
9287,5,2018,10,10,19,1.0,2.0,0.0,True,0,1,0,2,image
19769,48,2020,1,4,13,1.0,1.0,0.0,True,0,2,0,12,image
36479,33,2021,1,12,15,0.0,1.0,0.0,False,0,1,0,9,none
27468,6,2020,3,17,20,1.0,2.0,0.0,True,0,2,0,6,image
23474,45,2019,8,13,19,1.0,2.0,1.0,True,0,1,0,9,image
316,8,2020,1,5,16,3.0,2.0,1.0,True,0,2,0,9,image
33410,18,2020,9,20,19,1.0,2.0,4.0,True,0,4,1,9,image
5150,1,2020,3,16,17,0.0,0.0,1.0,False,0,1,0,9,none
16623,22,2020,1,30,14,0.0,1.0,0.0,True,0,2,0,10,image
27330,6,2020,8,21,20,0.0,1.0,5.0,False,0,1,0,9,none
4194,19,2020,12,27,16,0.0,4.0,1.0,True,0,1,0,13,image
7719,7,2019,4,2,16,0.0,1.0,0.0,False,0,2,0,9,none
25639,46,2020,11,26,21,1.0,1.0,0.0,False,0,3,0,13,none
13181,3,2020,7,9,9,6.0,4.0,0.0,True,0,1,0,9,image
37563,14,2017,1,9,23,1.0,1.0,0.0,False,0,1,0,2,none
5348,1,2019,2,26,16,0.0,0.0,13.0,False,0,1,0,11,none
26907,41,2016,7,18,16,1.0,2.0,1.0,True,0,2,0,2,image
16315,22,2020,9,25,12,1.0,1.0,0.0,False,0,1,0,10,none
16753,22,2019,11,10,17,0.0,2.0,1.0,True,0,3,0,10,image
25564,46,2020,12,20,16,1.0,1.0,2.0,True,0,3,0,11,image
40042,47,2020,5,15,20,0.0,0.0,1.0,False,0,1,0,9,none
10045,49,2018,12,25,17,1.0,0.0,0.0,False,0,5,1,12,none
22277,35,2017,4,23,13,1.0,2.0,0.0,True,0,3,0,2,image
32233,53,2019,8,8,14,1.0,2.0,0.0,True,0,1,0,9,image
3611,28,2018,12,23,18,1.0,2.0,0.0,True,0,2,0,9,image
5702,1,2018,4,7,17,0.0,2.0,0.0,True,0,1,0,9,image
2033,37,2017,1,1,18,2.0,0.0,2.0,False,0,1,0,9,none
9889,49,2019,4,22,16,0.0,0.0,0.0,False,0,3,0,10,none
31378,23,2019,4,24,6,1.0,0.0,1.0,False,1,1,0,9,none
17073,27,2019,8,16,13,2.0,1.0,0.0,True,0,2,0,10,image
31017,23,2020,3,8,17,0.0,2.0,1.0,True,0,1,0,12,image
11460,52,2019,9,30,20,0.0,1.0,0.0,True,0,1,0,2,image
5426,1,2018,12,9,20,1.0,2.0,0.0,True,0,1,0,9,image
11762,52,2018,1,1,0,0.0,2.0,0.0,True,0,1,0,2,image
6191,13,2020,8,15,17,0.0,0.0,2.0,False,0,2,0,9,none
21490,24,2020,8,11,15,0.0,0.0,1.0,False,0,2,0,10,none
18360,2,2020,11,25,2,1.0,2.0,1.0,True,0,2,0,11,image
41555,0,2020,12,11,0,0.0,2.0,0.0,True,0,1,0,11,image
41609,0,2020,11,22,15,0.0,2.0,0.0,True,0,1,0,9,image
34774,11,2020,12,14,20,0.0,2.0,0.0,True,0,5,1,10,image
34992,11,2020,6,16,12,0.0,0.0,1.0,False,0,3,0,12,none
22298,35,2017,2,18,7,0.0,0.0,0.0,False,0,1,0,2,none
16105,40,2017,4,21,15,1.0,1.0,0.0,True,0,3,0,2,image
35256,11,2019,12,1,16,0.0,1.0,1.0,False,0,3,0,5,none
6655,21,2021,1,14,19,0.0,2.0,0.0,True,0,2,0,9,image
33561,18,2020,7,8,19,1.0,2.0,0.0,True,0,1,0,9,image
20456,31,2020,9,13,15,4.0,3.0,0.0,True,0,2,0,9,image
34951,11,2020,7,14,20,0.0,0.0,2.0,False,0,2,0,9,none
10457,26,2021,1,3,16,2.0,1.0,6.0,True,0,1,0,11,image
35919,54,2020,3,16,23,1.0,1.0,0.0,True,1,3,0,9,image
16997,22,2019,5,22,19,1.0,0.0,0.0,False,0,1,0,10,none
38970,39,2021,1,19,13,1.0,2.0,0.0,True,0,2,0,12,image
14269,55,2019,2,24,7,0.0,0.0,1.0,False,0,1,0,9,none
8489,30,2020,3,17,9,2.0,2.0,0.0,True,0,3,0,10,image
34582,10,2016,5,28,16,2.0,0.0,1.0,False,0,2,0,10,none
31297,23,2019,6,14,14,4.0,2.0,1.0,True,0,1,0,9,image
35139,11,2020,1,4,17,0.0,0.0,3.0,False,0,1,0,2,none
36574,33,2020,11,20,12,0.0,2.0,0.0,True,0,3,0,9,image
36284,54,2019,6,17,15,2.0,1.0,0.0,True,0,3,0,10,image
36510,33,2021,1,3,15,4.0,2.0,1.0,True,0,2,0,12,image
5131,1,2020,4,16,0,2.0,1.0,1.0,False,0,1,0,9,none
30417,38,2020,5,15,16,1.0,1.0,0.0,False,0,3,0,10,none
20008,48,2019,4,1,19,0.0,1.0,0.0,False,0,1,0,9,none
14159,55,2019,6,11,13,3.0,2.0,3.0,True,0,2,0,12,image
20077,48,2019,2,3,21,0.0,0.0,2.0,False,0,1,0,9,none
32279,15,2020,12,23,19,0.0,1.0,0.0,True,0,1,0,12,image
13794,55,2020,11,2,12,0.0,1.0,1.0,True,0,2,0,9,image
14118,55,2019,7,14,13,4.0,1.0,3.0,True,6,1,0,11,image
23528,45,2019,7,28,15,1.0,2.0,2.0,True,0,1,0,9,image
11181,52,2021,1,12,16,0.0,1.0,0.0,True,0,1,0,10,image
10483,26,2020,12,31,16,0.0,1.0,0.0,False,0,1,0,9,none
34712,10,2015,12,2,1,1.0,1.0,0.0,True,0,3,0,2,image
22771,35,2015,3,23,16,3.0,0.0,2.0,False,0,4,1,2,none
3631,28,2018,8,18,15,1.0,0.0,2.0,False,0,2,0,9,none
5116,1,2020,5,15,16,1.0,2.0,0.0,True,0,1,0,9,image
12235,17,2020,7,20,21,0.0,0.0,0.0,False,0,2,0,12,none
41626,0,2020,11,14,20,0.0,2.0,0.0,True,0,1,0,9,image
12456,17,2019,11,22,18,0.0,1.0,2.0,False,0,1,0,9,none
31333,23,2019,5,26,12,3.0,2.0,0.0,True,0,2,0,10,image
38349,34,2020,11,30,14,3.0,2.0,1.0,True,0,1,0,9,image
21446,24,2020,8,26,19,0.0,0.0,0.0,False,0,3,0,10,none
33289,18,2020,11,15,12,3.0,2.0,1.0,True,0,1,0,10,image
33464,18,2020,9,1,16,0.0,1.0,0.0,False,0,1,0,9,none
7035,21,2019,9,11,17,2.0,1.0,0.0,True,0,2,0,2,image
37144,33,2020,1,24,15,0.0,0.0,0.0,False,0,1,0,9,none
16796,22,2019,10,7,19,0.0,2.0,1.0,True,0,2,0,10,image
14584,20,2020,7,10,16,0.0,1.0,1.0,False,0,1,0,9,none
36262,54,2019,7,6,19,3.0,1.0,2.0,True,0,1,0,9,image
15032,20,2015,3,8,19,0.0,2.0,1.0,True,0,1,0,2,image
29256,43,2020,1,17,13,2.0,2.0,0.0,True,0,2,0,6,image
40842,12,2020,5,1,18,0.0,1.0,0.0,True,0,5,1,9,image
7607,7,2020,3,24,14,1.0,4.0,0.0,True,0,3,0,9,image
19857,48,2019,9,26,13,0.0,2.0,0.0,True,0,1,0,9,image
7525,7,2020,11,26,23,1.0,0.0,16.0,False,0,2,0,11,none
38361,34,2020,11,28,16,2.0,2.0,0.0,True,0,1,0,10,image
10353,26,2021,1,17,17,0.0,1.0,0.0,False,3,1,0,9,none
33309,18,2020,11,10,16,1.0,1.0,1.0,True,0,1,0,9,image
22763,35,2015,3,25,20,3.0,1.0,1.0,True,0,4,1,8,image
26443,41,2020,1,6,23,2.0,2.0,1.0,True,0,2,0,10,image
30778,23,2020,8,16,11,2.0,2.0,0.0,True,0,1,0,9,image
4224,19,2020,12,14,20,0.0,1.0,0.0,False,0,1,0,9,none
21341,24,2020,9,29,22,0.0,1.0,2.0,False,0,2,0,10,none
24811,4,2019,11,23,19,1.0,1.0,0.0,False,0,3,0,10,none
28834,32,2019,5,10,15,2.0,1.0,0.0,True,0,3,0,9,image
9458,5,2018,5,6,14,1.0,1.0,3.0,True,0,2,0,2,image
15674,40,2019,6,3,13,0.0,1.0,0.0,True,0,3,0,10,image
31770,53,2020,5,12,21,3.0,2.0,1.0,True,0,2,0,9,image
19560,48,2020,10,2,16,0.0,0.0,0.0,False,0,2,0,12,none
18254,2,2020,11,27,5,2.0,1.0,2.0,True,0,1,0,13,image
14191,55,2019,4,27,13,2.0,2.0,1.0,True,0,1,0,9,image
16869,22,2019,8,26,18,0.0,2.0,1.0,True,0,3,0,10,image
41580,0,2020,12,4,15,0.0,0.0,1.0,False,3,1,0,9,none
1882,37,2017,9,22,13,2.0,1.0,2.0,False,0,1,0,9,none
57,8,2020,11,3,19,1.0,1.0,2.0,True,0,1,0,10,image
20145,48,2018,12,2,18,1.0,1.0,0.0,True,0,1,0,12,image
9426,5,2018,5,31,13,1.0,2.0,0.0,True,0,1,0,2,image
26239,46,2019,1,15,19,0.0,2.0,0.0,True,0,3,0,10,image
22557,35,2015,12,7,17,1.0,1.0,1.0,False,0,3,0,2,none
2336,37,2016,4,11,15,1.0,0.0,2.0,False,0,1,0,2,none
24236,50,2018,8,10,14,0.0,1.0,0.0,True,0,5,1,10,image
16452,22,2020,5,18,16,0.0,0.0,3.0,False,0,2,0,11,none
4694,19,2020,6,9,17,0.0,0.0,1.0,False,0,1,0,9,none
15858,40,2018,6,29,20,0.0,0.0,0.0,False,0,5,1,9,none
23044,45,2020,7,23,17,0.0,2.0,0.0,True,0,1,0,10,image
21203,24,2021,1,3,4,0.0,1.0,0.0,False,0,2,0,10,none
1238,16,2018,1,31,11,3.0,1.0,2.0,True,0,1,0,14,image
20120,48,2018,12,23,16,0.0,0.0,0.0,False,0,1,0,9,none
13613,3,2019,9,20,16,2.0,1.0,0.0,True,0,1,0,10,image
38971,39,2021,1,18,14,0.0,0.0,2.0,False,0,2,0,12,none
11525,52,2019,2,19,19,0.0,2.0,0.0,False,0,1,0,10,none
3066,42,2019,6,29,20,5.0,1.0,1.0,True,0,1,0,11,image
27978,6,2019,5,23,19,2.0,2.0,0.0,True,0,1,0,11,image
29809,38,2020,12,18,15,3.0,2.0,2.0,True,0,4,1,13,image
17420,27,2016,10,10,18,2.0,1.0,2.0,True,0,3,0,9,image
5081,1,2020,7,24,16,0.0,2.0,0.0,True,0,2,0,9,image
4625,19,2020,7,6,18,2.0,2.0,0.0,True,0,1,0,9,image
10196,49,2018,9,23,19,0.0,1.0,0.0,False,15,3,0,10,none
16768,22,2019,10,29,19,0.0,1.0,1.0,True,0,2,0,13,image
18314,2,2020,11,26,19,2.0,1.0,0.0,False,0,1,0,10,none
12227,17,2020,7,28,13,2.0,0.0,1.0,False,0,2,0,9,none
10390,26,2021,1,11,21,1.0,2.0,6.0,True,0,1,0,11,image
37440,14,2018,3,30,17,0.0,1.0,0.0,True,0,1,0,9,image
14494,55,2018,5,2,10,1.0,1.0,0.0,True,0,1,0,9,image
25544,46,2021,1,1,18,0.0,1.0,1.0,False,0,1,0,10,none
36824,33,2020,6,19,10,0.0,2.0,2.0,True,0,4,1,12,image
3223,42,2019,5,11,22,1.0,1.0,3.0,True,0,1,0,12,image
38042,14,2014,4,21,19,1.0,0.0,3.0,False,0,1,0,2,none
30997,23,2020,3,24,7,3.0,2.0,0.0,True,0,1,0,12,image
36199,54,2019,8,18,18,2.0,3.0,0.0,True,0,1,0,10,image
25603,46,2020,11,27,17,1.0,1.0,0.0,True,0,2,0,10,image
7911,30,2020,12,11,14,1.0,3.0,4.0,True,0,3,0,9,image
9448,5,2018,5,11,13,2.0,2.0,0.0,True,0,1,0,2,image
26330,46,2018,9,8,19,0.0,1.0,1.0,True,0,2,0,13,image
39661,39,2019,11,10,20,4.0,1.0,0.0,True,0,2,0,9,image
29348,43,2019,10,11,12,2.0,2.0,0.0,True,0,1,0,9,image
41821,0,2020,8,21,15,0.0,2.0,0.0,True,0,1,0,9,image
18688,44,2021,1,8,20,0.0,2.0,0.0,True,0,1,0,10,image
10097,49,2018,11,22,22,0.0,2.0,0.0,True,0,2,0,10,image
32484,15,2020,8,15,18,0.0,1.0,1.0,False,0,2,0,11,none
12119,17,2020,10,31,14,0.0,0.0,0.0,False,0,1,0,12,none
23035,45,2020,8,1,14,1.0,2.0,4.0,True,0,2,0,11,image
5467,1,2018,10,27,0,0.0,0.0,2.0,False,0,1,0,9,none
35287,11,2019,11,10,14,1.0,2.0,1.0,True,0,2,0,2,image
25389,25,2020,11,15,10,0.0,2.0,0.0,True,0,1,0,9,image
25245,4,2018,7,8,19,0.0,1.0,0.0,False,0,5,1,9,none
36781,33,2020,7,15,11,3.0,1.0,0.0,True,0,4,1,9,image
36303,54,2019,6,7,18,2.0,2.0,1.0,True,0,2,0,12,image
30471,38,2020,5,1,19,1.0,2.0,0.0,True,0,3,0,9,image
6227,13,2020,8,1,15,2.0,0.0,1.0,False,0,1,0,9,none
5881,13,2020,12,13,10,3.0,1.0,0.0,False,0,1,0,9,none
39068,39,2020,11,10,19,2.0,2.0,0.0,True,0,2,0,12,image
31400,53,2021,1,22,1,1.0,0.0,0.0,False,0,1,0,9,none
29439,43,2019,7,27,15,3.0,2.0,1.0,True,0,1,0,2,image
22188,35,2018,11,14,11,1.0,1.0,1.0,True,0,5,1,12,image
14196,55,2019,4,15,12,2.0,2.0,1.0,True,0,2,0,9,image
25292,4,2018,5,18,21,0.0,1.0,0.0,True,0,3,0,10,image
41934,0,2020,6,19,14,1.0,2.0,0.0,True,0,2,0,9,image
31300,23,2019,6,14,9,3.0,2.0,0.0,True,0,1,0,10,image
33308,18,2020,11,10,16,1.0,1.0,0.0,False,0,1,0,9,none
28395,32,2020,4,26,12,1.0,2.0,0.0,True,0,2,0,10,image
32192,53,2019,8,29,2,0.0,0.0,0.0,False,0,1,0,9,none
20287,48,2018,7,26,21,1.0,1.0,1.0,True,0,1,0,12,image
8951,5,2019,8,10,15,3.0,1.0,0.0,True,0,1,0,2,image
36788,33,2020,7,10,13,3.0,2.0,0.0,True,0,5,1,6,image
11333,52,2020,5,30,15,0.0,2.0,1.0,True,0,1,0,2,image
37262,33,2019,12,26,11,0.0,3.0,0.0,True,0,4,1,12,image
7133,21,2019,5,4,21,1.0,1.0,1.0,False,0,2,0,7,none
39462,39,2020,2,21,19,1.0,1.0,0.0,True,0,2,0,12,image
8415,30,2020,4,28,16,3.0,2.0,0.0,True,0,3,0,9,image
777,8,2018,9,24,22,1.0,0.0,1.0,False,0,1,0,9,none
25913,46,2019,11,18,22,0.0,0.0,0.0,False,0,2,0,10,none
28219,32,2020,9,21,17,2.0,2.0,0.0,True,0,2,0,9,image
41971,0,2020,6,2,19,1.0,2.0,1.0,True,0,2,0,9,image
14313,55,2019,1,7,15,1.0,0.0,1.0,False,0,3,0,11,none
9312,5,2018,9,12,13,1.0,2.0,0.0,True,0,1,0,2,image
21299,24,2020,10,2,13,0.0,0.0,0.0,False,0,3,0,10,none
26460,41,2019,10,27,18,1.0,2.0,0.0,True,0,2,0,8,image
32231,53,2019,8,9,15,1.0,0.0,0.0,False,0,1,0,9,none
7830,30,2021,1,3,8,2.0,2.0,1.0,True,0,2,0,10,image
17927,2,2021,1,8,17,1.0,0.0,1.0,True,0,1,0,11,video
21018,31,2019,8,17,12,0.0,2.0,0.0,True,0,2,0,9,image
25545,46,2021,1,1,18,1.0,1.0,2.0,True,0,2,0,10,image
14429,55,2018,7,24,14,1.0,1.0,1.0,True,0,1,0,10,image
34696,10,2015,12,5,19,0.0,1.0,1.0,False,0,3,0,2,none
13572,3,2019,10,19,13,1.0,1.0,2.0,False,0,1,0,9,none
34255,10,2018,6,4,10,2.0,1.0,0.0,True,0,3,0,10,image
23105,45,2020,6,8,13,0.0,1.0,1.0,False,0,1,0,9,none
720,8,2018,12,11,21,2.0,1.0,0.0,True,0,1,0,9,image
438,8,2019,8,11,14,1.0,2.0,0.0,True,0,1,0,9,image
7172,21,2019,3,10,16,1.0,1.0,0.0,True,0,2,0,9,image
7696,7,2019,5,9,8,2.0,2.0,2.0,True,0,3,0,9,image
4778,19,2020,4,25,0,1.0,2.0,0.0,True,0,1,0,2,image
41298,12,2018,12,10,13,0.0,0.0,0.0,True,0,2,0,9,video
23560,45,2019,7,20,16,2.0,1.0,1.0,True,0,1,0,9,image
31515,53,2020,10,17,17,0.0,1.0,0.0,False,0,1,0,9,none
4992,1,2021,1,4,16,1.0,0.0,2.0,False,0,1,0,9,none
17836,2,2021,1,23,20,0.0,1.0,0.0,False,0,1,0,12,none
10606,26,2020,12,13,14,0.0,2.0,1.0,True,0,1,0,9,image
9647,49,2020,3,10,18,0.0,1.0,0.0,False,0,1,0,10,none
25057,4,2019,1,16,2,0.0,1.0,0.0,False,0,4,1,12,none
19254,44,2018,9,17,18,0.0,1.0,0.0,False,0,1,0,9,none
41685,0,2020,10,3,0,0.0,2.0,0.0,True,0,1,0,9,image
36076,54,2019,11,17,20,3.0,3.0,0.0,True,0,1,0,9,image
22269,35,2017,5,22,14,2.0,1.0,0.0,True,0,3,0,2,image
29494,43,2019,6,23,13,2.0,0.0,2.0,False,0,1,0,2,none
31531,53,2020,10,12,17,0.0,1.0,0.0,False,0,1,0,9,none
16612,22,2020,2,5,18,0.0,2.0,0.0,True,0,1,0,10,image
17323,27,2017,8,30,15,1.0,1.0,0.0,True,0,2,0,2,image
5939,13,2020,11,16,17,5.0,0.0,1.0,False,0,1,0,9,none
15582,40,2019,12,25,13,0.0,0.0,0.0,False,0,3,0,10,none
19196,44,2018,10,21,20,1.0,5.0,2.0,True,0,1,0,10,image
18039,2,2020,12,28,2,1.0,0.0,2.0,False,0,1,0,10,none
2284,37,2016,5,8,18,0.0,0.0,1.0,False,0,1,0,2,none
14380,55,2018,9,28,8,2.0,2.0,3.0,True,0,2,0,9,image
31120,23,2019,11,15,8,0.0,2.0,0.0,True,0,2,0,9,image
25652,46,2020,11,21,15,0.0,0.0,0.0,False,0,2,0,9,none
14554,20,2020,11,18,14,1.0,1.0,1.0,True,0,2,0,9,image
31899,53,2020,2,9,16,1.0,1.0,0.0,True,0,2,0,12,image
32480,15,2020,8,16,22,0.0,1.0,0.0,True,0,1,0,11,image
36710,33,2020,8,29,15,1.0,4.0,3.0,True,0,3,0,12,image
41026,12,2019,10,5,15,0.0,2.0,1.0,True,0,2,0,9,image
29047,43,2020,7,19,17,1.0,1.0,0.0,False,0,1,0,9,none
3497,28,2020,2,17,23,0.0,0.0,0.0,False,3,3,0,10,none
28282,32,2020,7,26,20,3.0,2.0,0.0,True,0,2,0,11,image
23333,45,2019,9,29,16,1.0,2.0,2.0,True,0,1,0,9,image
34701,10,2015,12,5,1,1.0,0.0,1.0,False,0,2,0,8,none
34159,10,2019,4,29,1,1.0,1.0,1.0,True,0,3,0,13,image
37461,14,2018,1,8,23,0.0,0.0,2.0,False,0,1,0,9,none
4387,19,2020,9,29,14,0.0,1.0,1.0,False,0,1,0,9,none
30652,23,2020,11,3,15,1.0,2.0,0.0,True,0,1,0,10,image
8471,30,2020,4,5,21,1.0,2.0,0.0,True,0,3,0,9,image
13261,3,2020,4,13,11,1.0,1.0,2.0,False,6,1,0,9,none
25182,4,2018,9,17,20,0.0,1.0,0.0,False,0,4,1,10,none
12895,3,2021,1,10,11,1.0,1.0,0.0,True,0,1,0,9,image
23148,45,2020,4,9,14,2.0,1.0,0.0,True,0,1,0,12,image
38512,34,2020,10,16,17,1.0,2.0,2.0,True,0,1,0,12,image
35749,54,2020,9,5,23,1.0,2.0,0.0,True,0,1,0,9,image
6939,21,2020,1,25,2,0.0,4.0,0.0,True,0,2,0,9,image
19534,48,2020,11,24,15,2.0,2.0,2.0,True,0,2,0,9,image
28660,32,2019,8,31,17,1.0,3.0,0.0,True,0,3,0,9,image
19045,44,2019,1,15,16,0.0,0.0,2.0,False,0,1,0,10,none
7503,7,2021,1,14,13,3.0,4.0,1.0,True,0,2,0,9,image
19795,48,2019,12,9,21,0.0,1.0,0.0,False,0,1,0,9,none
20582,31,2020,6,14,12,3.0,4.0,0.0,True,0,2,0,10,image
38677,34,2020,9,5,9,2.0,2.0,2.0,True,0,2,0,9,image
11687,52,2018,3,26,18,3.0,1.0,1.0,False,0,1,0,10,none
35361,11,2019,9,1,18,0.0,0.0,2.0,False,0,1,0,6,none
13627,3,2019,9,15,8,0.0,0.0,2.0,False,0,1,0,9,none
2606,42,2020,9,21,20,1.0,2.0,0.0,True,0,2,0,12,image
22583,35,2015,11,23,17,1.0,1.0,1.0,False,0,3,0,2,none
2323,37,2016,4,19,9,1.0,1.0,0.0,False,0,3,0,9,none
1044,16,2019,7,26,15,2.0,1.0,0.0,True,0,1,0,13,image
34678,10,2016,1,5,13,2.0,1.0,0.0,False,4,3,0,7,none
27953,6,2019,6,19,14,1.0,2.0,0.0,True,0,1,0,9,image
5015,1,2020,11,16,15,1.0,2.0,2.0,True,0,3,0,11,image
37169,33,2020,1,19,15,0.0,1.0,0.0,True,0,2,0,9,image
8554,30,2020,1,26,22,2.0,2.0,0.0,True,0,4,1,12,image
15669,40,2019,6,18,17,0.0,1.0,0.0,False,0,2,0,10,none
27033,41,2016,4,16,19,0.0,2.0,1.0,True,0,3,0,2,image
22127,35,2019,11,6,1,1.0,1.0,0.0,False,0,5,1,10,none
26623,41,2017,11,26,17,1.0,2.0,0.0,True,0,2,0,7,image
4618,19,2020,7,9,12,2.0,2.0,1.0,True,0,1,0,9,image
24357,50,2018,3,22,20,0.0,1.0,1.0,False,0,4,1,10,none
7721,7,2019,4,2,14,2.0,2.0,0.0,True,0,2,0,9,image
32602,15,2020,6,24,15,0.0,1.0,0.0,True,0,2,0,11,image
34384,10,2017,4,13,23,1.0,1.0,1.0,True,0,2,0,10,image
35245,11,2019,12,8,14,1.0,2.0,1.0,True,0,1,0,2,image
21835,24,2019,11,8,17,0.0,0.0,0.0,False,3,2,0,10,none
13386,3,2020,2,10,15,1.0,1.0,2.0,False,6,1,0,9,none
26565,41,2019,1,25,15,0.0,2.0,0.0,True,0,2,0,7,image
1049,16,2019,7,23,9,2.0,1.0,0.0,True,0,2,0,13,image
18864,44,2019,8,3,18,0.0,1.0,1.0,False,0,1,0,9,none
28156,32,2020,11,14,11,1.0,3.0,0.0,True,0,3,0,9,image
32901,15,2019,12,22,15,0.0,1.0,0.0,True,0,1,0,11,image
21345,24,2020,9,29,21,0.0,1.0,0.0,False,0,2,0,10,none
3803,28,2017,8,18,23,1.0,0.0,1.0,False,0,2,0,10,none
29233,43,2020,2,8,15,2.0,1.0,4.0,False,0,1,0,15,none
6563,13,2020,2,23,12,3.0,0.0,1.0,False,0,2,0,9,none
29614,43,2019,4,19,13,1.0,0.0,2.0,False,0,1,0,9,none
7850,30,2020,12,29,22,2.0,2.0,1.0,True,0,3,0,10,image
39198,39,2020,7,28,12,3.0,0.0,1.0,False,0,2,0,12,none
26772,41,2016,11,22,17,1.0,2.0,1.0,True,0,2,0,2,image
7950,30,2020,11,18,15,3.0,3.0,1.0,True,0,3,0,9,image
26968,41,2016,6,11,16,1.0,0.0,2.0,False,0,1,0,2,none
39103,39,2020,9,19,20,2.0,2.0,0.0,True,0,1,0,9,image
35679,54,2020,11,17,16,1.0,1.0,0.0,True,0,2,0,9,image
7455,21,2018,9,21,16,0.0,1.0,0.0,True,0,3,0,2,image
12785,17,2019,8,18,17,0.0,1.0,0.0,False,0,1,0,9,none
31477,53,2020,11,29,22,1.0,0.0,1.0,False,0,1,0,10,none
25850,46,2020,2,5,15,1.0,0.0,0.0,False,0,3,0,12,none
23395,45,2019,9,9,18,0.0,2.0,1.0,True,0,1,0,9,image
33985,10,2020,9,27,19,1.0,1.0,0.0,True,0,2,0,10,image
6810,21,2020,7,22,19,0.0,2.0,0.0,True,0,2,0,2,image
2666,42,2020,8,4,21,1.0,1.0,1.0,True,0,2,0,11,image
32235,53,2019,8,7,18,0.0,0.0,0.0,False,0,1,0,9,none
24270,50,2018,7,1,1,0.0,0.0,2.0,False,0,5,1,9,none
18168,2,2020,12,7,22,0.0,0.0,2.0,False,0,2,0,9,none
38998,39,2020,12,28,18,1.0,2.0,0.0,True,0,2,0,12,image
28977,43,2020,9,6,19,0.0,0.0,3.0,False,0,1,0,9,none
22765,35,2015,3,25,8,1.0,0.0,1.0,False,0,3,0,2,none
41354,12,2018,10,2,22,0.0,0.0,1.0,False,0,4,1,9,none
