tweet_id,tweet_user_id,tweet_created_at_year,tweet_created_at_month,tweet_created_at_day,tweet_created_at_hour,tweet_hashtag_count,tweet_url_count,tweet_mention_count,tweet_has_attachment,tweet_attachment_class,tweet_language_id,tweet_topic_ids,virality
22322,35,2017,1,14,21,0.0,1.0,1.0,True,A,0,"['78', '79', '80', '81']",2
7302,21,2018,12,26,22,0.0,1.0,0.0,True,A,0,,2
14256,55,2019,2,24,13,2.0,0.0,2.0,False,C,0,"['78', '80', '98']",1
14453,55,2018,6,18,10,1.0,1.0,2.0,True,A,0,"['78', '80', '98', '98', '99', '100']",2
2523,42,2020,12,14,20,3.0,1.0,1.0,False,C,0,"['36', '43', '79', '80', '98', '99', '99', '172', '43', '43', '43', '43', '43', '43', '87', '87', '87', '87', '87', '87', '88']",5
1670,37,2020,4,19,17,2.0,1.0,2.0,True,A,0,['156'],1
21204,24,2021,1,2,21,0.0,1.0,0.0,False,C,0,"['43', '78', '79', '79', '79', '80', '80', '80', '87', '98', '99', '100', '100', '100', '78', '79', '79', '80', '80']",3
38249,34,2020,12,21,14,3.0,2.0,2.0,True,A,0,"['78', '79', '80']",1
16741,22,2019,11,26,21,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80', '98', '99', '100']",2
6986,21,2019,11,16,17,1.0,1.0,0.0,True,A,0,"['98', '98', '99', '100']",3
6122,13,2020,9,1,10,0.0,2.0,0.0,True,A,0,"['78', '79', '80']",1
41391,12,2018,8,28,18,0.0,0.0,2.0,False,C,0,"['98', '99', '100', '78', '79', '80', '98', '99', '100']",2
38000,14,2014,7,5,16,2.0,2.0,0.0,False,C,0,,3
38305,34,2020,12,11,15,2.0,2.0,0.0,True,A,0,"['79', '78', '79', '80']",1
38407,34,2020,11,21,11,2.0,2.0,0.0,True,A,0,"['100', '78', '79', '80']",1
4495,19,2020,8,17,14,1.0,1.0,0.0,False,C,0,"['78', '79', '80']",1
22717,35,2015,4,10,8,1.0,1.0,1.0,True,A,0,,3
11592,52,2018,10,7,1,0.0,1.0,1.0,True,A,0,"['43', '93']",1
22728,35,2015,4,7,14,1.0,1.0,1.0,True,A,0,,2
36896,33,2020,5,9,14,1.0,1.0,0.0,True,A,0,"['78', '79', '80', '98']",4
32597,15,2020,6,27,17,0.0,1.0,0.0,True,A,0,"['43', '43', '79', '80', '98', '99', '99']",2
8842,5,2019,12,22,15,1.0,1.0,0.0,True,A,0,,2
38325,34,2020,12,6,17,2.0,2.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100']",1
32013,53,2019,11,30,2,1.0,0.0,0.0,False,C,0,"['119', '120', '78', '79', '80']",1
25443,25,2020,8,31,7,1.0,1.0,0.0,True,A,0,"['78', '79', '80', '98']",1
42130,0,2019,12,1,15,0.0,2.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '78', '79', '80']",1
1705,37,2018,11,23,3,2.0,0.0,0.0,False,C,0,"['36', '37', '39', '44', '59', '60', '61']",1
29711,38,2021,1,15,20,2.0,3.0,0.0,True,A,0,"['79', '80', '98', '99']",2
28020,6,2019,5,7,16,3.0,1.0,1.0,True,A,0,"['43', '93', '148', '148']",3
10684,26,2020,12,1,17,1.0,1.0,1.0,False,C,0,"['78', '79', '80']",1
24668,4,2020,5,16,19,0.0,1.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80', '98', '99', '100']",2
27447,6,2020,4,26,15,1.0,1.0,0.0,True,A,0,,1
34760,11,2021,1,4,17,0.0,1.0,1.0,False,C,0,"['78', '79', '80', '163']",4
18658,2,2020,10,31,0,2.0,2.0,3.0,True,A,0,"['100', '43', '78', '79', '79', '80', '80', '87', '88']",2
33520,18,2020,7,28,11,0.0,0.0,2.0,False,C,0,"['78', '78', '79', '79', '79', '80', '80']",1
28207,32,2020,9,22,16,2.0,2.0,0.0,True,A,6,"['79', '80', '98', '99']",3
32268,15,2021,1,3,16,0.0,2.0,0.0,True,A,0,"['43', '79', '80', '98', '98', '99', '99', '100']",2
38751,34,2020,8,10,12,1.0,2.0,2.0,True,A,0,"['156', '78', '79', '80']",1
19667,48,2020,4,24,15,1.0,3.0,1.0,True,A,0,"['156', '78', '78', '78', '79', '79', '79', '80', '80', '80']",1
29607,43,2019,4,21,13,1.0,2.0,0.0,True,A,0,"['39', '73']",1
19201,44,2018,10,19,18,2.0,2.0,0.0,True,A,0,"['98', '99', '100', '100', '152', '78', '79', '80', '152']",1
36737,33,2020,8,12,11,3.0,2.0,0.0,True,A,0,"['78', '78', '79', '79', '80', '80', '81', '98']",2
41984,0,2020,5,19,19,0.0,2.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '78', '79', '80']",1
25674,46,2020,10,23,17,0.0,0.0,0.0,False,C,0,"['78', '79', '80', '98', '98', '99', '100']",3
15423,40,2020,9,28,19,0.0,0.0,3.0,False,C,0,"['78', '79', '79', '80', '80', '98', '99', '100']",2
2079,37,2016,10,25,13,1.0,2.0,0.0,True,A,0,"['78', '79', '80']",2
30063,38,2020,9,27,10,2.0,3.0,0.0,True,A,0,"['79', '80', '98', '99', '98', '99', '100']",2
2857,42,2019,10,7,14,1.0,1.0,3.0,True,A,0,"['43', '89', '43', '79', '80', '98', '99', '99']",2
5486,1,2018,10,5,16,2.0,2.0,0.0,True,A,0,"['79', '80']",3
37468,14,2017,12,28,21,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '98', '99', '100']",1
36254,54,2019,7,12,19,2.0,2.0,0.0,True,A,0,"['79', '80', '98', '99', '79', '80', '98', '99', '100', '100', '100']",2
8500,30,2020,3,9,13,2.0,1.0,0.0,True,A,0,"['78', '79', '79', '80']",3
41449,12,2018,7,18,13,1.0,0.0,1.0,False,C,0,"['78', '79', '79', '80', '80']",3
28027,6,2019,5,7,1,2.0,0.0,2.0,False,C,0,"['43', '89', '148', '148']",1
20350,31,2020,12,8,14,2.0,1.0,0.0,True,A,0,"['78', '79', '80', '81', '98', '99']",1
11256,52,2020,9,22,15,0.0,5.0,0.0,True,A,0,,1
36696,33,2020,9,5,10,0.0,1.0,0.0,True,A,0,"['104', '78', '79', '80', '98']",3
4392,19,2020,9,27,20,1.0,2.0,0.0,True,A,0,['99'],1
7745,7,2019,1,28,10,3.0,1.0,1.0,True,A,0,"['36', '36', '37', '39', '59', '78', '79', '80']",2
15563,40,2020,1,27,23,2.0,2.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",3
16676,22,2019,12,27,17,1.0,1.0,0.0,True,A,0,"['43', '78', '79', '80', '93', '98', '99', '100', '78', '79', '80']",3
37387,14,2019,1,6,20,2.0,1.0,0.0,True,A,0,"['78', '79', '80', '98']",1
11988,52,2017,9,15,21,2.0,1.0,0.0,True,A,0,"['36', '36', '36', '36', '59', '39']",1
18066,2,2020,12,25,15,3.0,0.0,0.0,True,B,0,"['78', '79', '79', '80', '80', '152']",1
30552,23,2021,1,17,13,0.0,0.0,1.0,False,C,0,"['98', '99', '100', '100', '100', '78', '79', '80', '81', '98', '99', '99', '100', '100', '100']",1
10552,26,2020,12,19,19,1.0,1.0,1.0,True,A,0,"['152', '78', '79', '80']",1
24403,50,2017,12,10,20,0.0,0.0,1.0,False,C,0,"['78', '79', '80']",3
39487,39,2020,2,9,14,1.0,2.0,1.0,True,A,0,"['98', '98', '156', '78', '79', '79', '80', '98']",2
8310,30,2020,6,8,8,2.0,2.0,1.0,True,A,0,"['78', '79', '79', '80', '98', '99']",3
13787,55,2020,11,15,14,1.0,1.0,2.0,True,A,0,"['156', '78', '78', '78', '79', '79', '80', '80', '80', '98']",1
36326,54,2019,5,31,14,3.0,0.0,2.0,False,C,0,"['43', '79', '80', '89', '98', '99', '79', '80']",4
37880,14,2014,12,9,18,1.0,1.0,0.0,True,A,0,,2
18744,44,2020,5,23,19,0.0,1.0,0.0,False,C,0,"['99', '100', '78', '79', '80']",2
5600,1,2018,7,21,15,0.0,2.0,1.0,True,A,0,"['36', '36', '36', '45', '59', '79', '80']",3
16112,40,2017,4,16,17,0.0,0.0,0.0,False,C,0,,3
11284,52,2020,8,16,15,1.0,1.0,2.0,False,C,0,"['36', '37', '43', '44', '78', '79', '80', '81', '93', '98', '99', '100', '43', '78', '78', '79', '79', '80', '80', '91', '125']",1
33342,18,2020,10,23,12,1.0,1.0,0.0,False,C,0,"['78', '79', '79', '80']",1
25524,46,2021,1,16,18,0.0,1.0,1.0,False,C,0,"['78', '79', '80', '98', '98', '99', '100', '99', '100']",2
4000,28,2016,11,18,14,0.0,1.0,0.0,True,A,0,,3
25951,46,2019,10,26,17,0.0,1.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",2
27745,6,2019,9,17,9,1.0,2.0,7.0,True,A,0,"['78', '78', '79', '79', '80', '80']",1
17289,27,2017,10,15,12,2.0,1.0,0.0,True,A,0,,4
35294,11,2019,11,1,19,0.0,0.0,2.0,False,C,0,"['98', '99', '100', '100']",3
31478,53,2020,11,27,23,0.0,0.0,0.0,False,C,0,"['78', '79', '80']",1
9826,49,2019,7,8,23,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",2
5207,1,2020,2,9,0,0.0,0.0,3.0,False,C,0,"['79', '80']",1
37236,33,2020,1,6,1,1.0,1.0,1.0,True,A,0,"['36', '37', '78', '79', '80', '98']",2
7896,30,2020,12,17,11,3.0,3.0,1.0,True,A,0,"['43', '78', '79', '79', '80', '89', '98', '99']",3
6698,21,2020,12,10,19,2.0,1.0,0.0,True,A,0,"['98', '98', '99', '100', '100']",2
4422,19,2020,9,19,17,1.0,0.0,1.0,False,C,0,"['78', '79', '80']",1
24075,50,2019,1,11,20,0.0,2.0,1.0,True,A,0,"['78', '79', '80', '81']",4
11543,52,2019,1,29,20,2.0,2.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",1
40926,12,2020,1,12,17,0.0,0.0,1.0,False,C,0,"['98', '99', '100', '78', '79', '80', '98', '99', '100']",4
1968,37,2017,4,28,17,0.0,0.0,1.0,False,C,0,"['78', '79', '80', '98', '99']",2
28766,32,2019,7,4,11,3.0,1.0,0.0,True,A,0,"['43', '79', '80', '89', '98', '99', '100', '79', '80', '150']",2
35392,11,2019,8,10,20,1.0,2.0,0.0,True,A,1,,1
1791,37,2018,3,4,14,0.0,0.0,3.0,False,C,0,"['78', '79', '80', '98', '99']",3
37777,14,2015,8,18,18,1.0,0.0,0.0,True,B,0,,1
19150,44,2018,11,23,22,0.0,1.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '78', '79', '79', '80', '80', '80', '98', '99', '100', '100', '100']",1
19420,44,2018,5,27,20,0.0,1.0,0.0,False,C,0,"['78', '79', '80']",2
41699,0,2020,9,26,15,0.0,2.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '78', '79', '80']",1
29664,43,2019,3,17,17,2.0,0.0,1.0,False,C,0,,2
31455,53,2020,12,15,18,1.0,0.0,1.0,False,C,0,"['78', '79', '80']",1
20799,31,2020,1,17,21,1.0,1.0,1.0,True,A,0,"['78', '79', '80']",2
5563,1,2018,8,14,14,1.0,2.0,0.0,True,A,0,"['79', '80']",1
2817,42,2019,11,4,23,2.0,1.0,1.0,True,A,6,"['98', '99', '100', '43', '79', '80', '98', '99', '99']",2
11879,52,2017,10,24,14,0.0,1.0,0.0,False,C,0,,1
27696,6,2019,9,30,0,2.0,1.0,1.0,False,C,0,,1
13973,55,2020,2,15,8,3.0,2.0,0.0,True,A,0,"['78', '80', '98']",2
25448,25,2020,8,29,10,0.0,3.0,0.0,True,A,0,,1
37949,14,2014,9,1,17,1.0,2.0,0.0,True,A,0,,1
4210,19,2020,12,21,17,3.0,1.0,0.0,False,C,0,,1
33439,18,2020,9,7,16,0.0,1.0,0.0,True,A,3,"['78', '79', '79', '80']",1
24965,4,2019,4,5,1,0.0,1.0,0.0,False,C,3,"['78', '79', '80', '98', '99', '99', '100', '78', '79', '80', '98', '99']",3
3381,28,2020,9,5,19,0.0,0.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80', '98']",4
27702,6,2019,9,27,17,1.0,2.0,1.0,True,A,0,"['98', '99', '100', '78', '79', '80']",1
2928,42,2019,8,30,21,3.0,1.0,2.0,True,A,0,"['43', '89', '119', '120', '120', '43', '79', '80', '98', '99', '99', '99', '100']",3
6781,21,2020,8,23,18,2.0,1.0,0.0,True,A,0,"['98', '99', '100']",3
38618,34,2020,9,18,18,0.0,2.0,0.0,True,A,0,"['78', '79', '80']",1
9831,49,2019,7,3,16,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",2
26303,46,2018,10,12,18,0.0,1.0,1.0,True,A,0,"['43', '93', '78', '79', '80']",2
3489,28,2020,2,24,23,0.0,0.0,0.0,False,C,3,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",3
23922,50,2019,4,8,20,0.0,1.0,0.0,False,C,0,"['78', '79', '80']",5
17246,27,2017,11,30,5,2.0,1.0,0.0,True,A,0,"['78', '79', '80']",4
4066,28,2016,8,22,21,0.0,1.0,0.0,False,C,0,,3
30052,38,2020,9,28,17,0.0,0.0,2.0,False,C,0,"['79', '80', '80', '98', '99', '80', '98', '99', '100']",2
36908,33,2020,5,2,15,0.0,1.0,1.0,False,C,0,"['163', '78', '79', '80', '98']",3
11515,52,2019,3,28,20,1.0,1.0,1.0,True,A,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",1
25074,4,2018,12,23,18,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",3
27566,6,2019,12,24,20,1.0,2.0,1.0,True,A,0,"['78', '79', '80']",1
305,8,2020,1,12,22,2.0,2.0,1.0,True,A,0,"['78', '79', '80', '156']",3
18846,44,2019,8,26,19,0.0,1.0,0.0,False,C,0,"['78', '79', '80']",1
19387,44,2018,6,17,20,1.0,4.0,1.0,True,A,0,"['78', '80', '98', '78', '79', '80', '98', '99', '100']",1
41308,12,2018,12,3,19,0.0,1.0,0.0,False,C,3,"['78', '79', '80']",1
16809,22,2019,9,20,21,0.0,1.0,3.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",2
28248,32,2020,8,10,16,1.0,2.0,0.0,True,A,0,"['79', '80', '98', '99', '43', '89']",4
2345,37,2016,4,5,1,1.0,0.0,0.0,False,C,0,,1
27337,6,2020,8,15,16,1.0,2.0,0.0,True,A,0,,1
18437,2,2020,11,21,1,2.0,2.0,2.0,True,A,0,"['36', '36', '36', '36', '44', '59', '79', '80', '80', '100', '78', '79', '79', '80', '80', '81', '98', '99']",2
36179,54,2019,8,27,15,2.0,3.0,0.0,True,A,0,"['79', '80', '98', '99', '100', '79', '80', '98', '99', '100', '100']",1
42100,0,2019,12,14,14,1.0,2.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '78', '79', '80', '98', '99', '100']",1
33477,18,2020,8,19,18,1.0,1.0,0.0,True,A,0,"['78', '79', '79', '80']",1
23855,50,2019,5,28,15,0.0,1.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '99']",5
5860,13,2020,12,21,16,4.0,1.0,0.0,True,A,0,"['78', '79', '80']",3
23290,45,2019,11,2,0,1.0,1.0,0.0,True,A,0,"['78', '79', '80']",1
33472,18,2020,8,30,10,1.0,1.0,0.0,True,A,0,"['78', '79', '79', '80']",1
17143,27,2018,8,11,19,1.0,3.0,3.0,True,A,0,"['43', '93', '148', '78', '79', '80']",3
18306,2,2020,11,26,22,3.0,2.0,0.0,True,A,0,"['36', '39', '39', '44', '59', '60', '61', '79', '80', '100']",5
26487,41,2019,9,9,23,0.0,5.0,0.0,True,A,0,"['80', '98', '99', '99', '100', '100', '100', '80', '99']",2
36980,33,2020,3,10,8,0.0,1.0,1.0,False,C,0,"['163', '78', '78', '79', '79', '80', '98', '118']",4
37837,14,2015,3,14,19,2.0,1.0,1.0,False,C,0,,2
7021,21,2019,10,3,19,1.0,1.0,0.0,True,A,0,,3
27049,41,2016,4,2,3,1.0,1.0,0.0,True,A,0,,3
10651,26,2020,12,7,2,2.0,1.0,1.0,False,C,0,"['98', '99', '78', '79', '80']",1
33954,10,2020,11,28,19,1.0,0.0,0.0,True,B,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80', '98']",2
23367,45,2019,9,17,16,3.0,1.0,0.0,True,A,0,"['78', '79', '80']",1
37496,14,2017,8,25,13,1.0,0.0,0.0,False,C,0,,2
35261,11,2019,11,30,12,0.0,2.0,0.0,True,A,0,"['98', '99', '100']",1
35293,11,2019,11,5,16,0.0,1.0,1.0,False,C,0,,1
3811,28,2017,7,23,18,2.0,1.0,0.0,True,A,0,"['78', '79', '80', '81', '98']",2
27681,6,2019,10,8,17,1.0,2.0,0.0,True,A,0,,1
39864,47,2020,10,11,18,1.0,1.0,0.0,True,A,0,"['79', '80']",2
26672,41,2017,7,16,16,0.0,2.0,0.0,True,A,0,,3
14111,55,2019,7,29,7,1.0,1.0,1.0,False,C,0,"['78', '78', '79', '80', '80', '98', '121']",1
29399,43,2019,8,23,12,2.0,2.0,0.0,True,A,0,,1
36473,33,2021,1,12,16,0.0,1.0,0.0,False,C,0,"['78', '79', '80', '98']",2
27371,6,2020,7,12,16,1.0,2.0,0.0,True,A,0,,1
10064,49,2018,12,7,15,1.0,0.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '99', '100', '100', '152', '78', '79', '80', '98', '99', '100']",2
35670,54,2020,11,28,20,2.0,2.0,0.0,True,A,0,"['79', '80', '98', '99', '79', '80', '99', '100']",1
22063,35,2020,3,29,19,0.0,0.0,0.0,False,C,0,"['78', '79', '80']",3
8113,30,2020,9,15,13,2.0,2.0,0.0,True,A,0,"['78', '79', '79', '80', '98', '99']",2
5454,1,2018,11,5,17,1.0,2.0,0.0,True,A,0,"['79', '80']",2
40097,47,2020,2,3,21,1.0,1.0,0.0,False,C,0,"['79', '80', '121']",2
27201,6,2021,1,13,16,1.0,2.0,2.0,True,A,0,"['78', '79', '80']",1
42277,0,2019,9,22,13,0.0,5.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '78', '79', '80']",1
32355,15,2020,10,19,15,0.0,1.0,0.0,True,A,0,"['43', '79', '80', '98', '99', '152', '152', '99', '100', '152']",1
27202,6,2021,1,12,16,1.0,1.0,0.0,True,A,3,,2
32472,15,2020,8,19,0,0.0,2.0,0.0,True,A,0,"['43', '43', '79', '80', '87', '88', '98', '99']",2
5908,13,2020,11,27,9,3.0,1.0,0.0,False,C,0,"['78', '79', '80']",1
33962,10,2020,11,19,20,0.0,0.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '100', '78', '79', '80', '98', '98', '99', '100']",3
18538,2,2020,11,8,13,1.0,0.0,1.0,False,C,0,"['79', '80']",4
38994,39,2020,12,29,15,1.0,2.0,1.0,True,A,0,"['78', '78', '79', '79', '79', '80', '80', '98']",1
30432,38,2020,5,12,12,1.0,1.0,0.0,True,A,0,"['79', '80', '98', '99', '98', '99', '100', '100']",3
9353,5,2018,8,6,8,1.0,2.0,0.0,True,A,0,,1
24537,4,2020,12,24,18,0.0,1.0,0.0,True,A,3,"['78', '79', '80', '98', '99', '100']",2
35306,11,2019,10,11,1,1.0,0.0,3.0,False,C,0,"['43', '169', '43', '79', '80', '81', '93', '98', '98', '99', '100']",3
3866,28,2017,4,28,12,1.0,1.0,0.0,True,A,0,,3
24045,50,2019,1,28,21,0.0,0.0,1.0,False,C,0,"['78', '79', '80']",5
24545,4,2020,12,8,20,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '99', '100', '100', '99', '100', '100', '100']",3
40235,47,2019,8,29,17,2.0,1.0,1.0,True,A,0,"['36', '36', '37', '44', '59', '93', '79', '80']",2
21772,24,2019,12,24,16,0.0,1.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80', '98', '99', '100']",2
19173,44,2018,11,1,14,1.0,0.0,0.0,True,B,0,"['78', '79', '80']",1
35403,11,2019,8,5,16,0.0,1.0,1.0,False,C,0,"['80', '152']",2
15144,20,2014,4,23,20,1.0,0.0,1.0,False,C,0,,1
34114,10,2019,10,17,20,0.0,0.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",3
4378,19,2020,9,30,16,0.0,2.0,0.0,True,A,0,"['78', '79', '80']",1
39031,39,2020,12,6,18,0.0,0.0,1.0,False,C,0,"['152', '78', '79', '79', '80', '98']",1
666,8,2019,1,11,20,0.0,1.0,2.0,False,C,0,"['43', '78', '79', '80', '91']",2
20918,31,2019,10,6,15,3.0,1.0,0.0,True,A,0,"['78', '79', '80']",2
29359,43,2019,9,28,14,0.0,1.0,1.0,False,C,0,,1
39674,39,2019,11,7,15,1.0,0.0,1.0,False,C,0,"['78', '79', '79', '80', '98']",2
18669,2,2020,10,30,23,2.0,2.0,0.0,True,A,0,"['79', '80']",2
23079,45,2020,6,22,19,1.0,2.0,1.0,True,A,0,"['36', '39', '78', '79', '80']",1
39936,47,2020,8,25,17,2.0,1.0,1.0,True,A,0,"['93', '79', '80']",2
27523,6,2020,2,2,21,1.0,0.0,1.0,False,C,0,,5
19947,48,2019,6,17,23,0.0,2.0,0.0,True,A,0,"['78', '79', '80']",1
40865,12,2020,3,10,13,0.0,1.0,0.0,True,A,0,"['78', '79', '80']",4
20339,31,2020,12,19,18,3.0,2.0,0.0,True,A,0,"['78', '79', '80']",2
2377,37,2016,4,4,1,1.0,0.0,2.0,False,C,0,,1
5108,1,2020,5,19,15,2.0,2.0,1.0,True,A,0,"['147', '147', '79', '80', '147']",1
34687,10,2015,12,21,15,1.0,1.0,1.0,True,A,0,,3
21707,24,2020,2,10,15,0.0,1.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",2
23806,50,2019,7,3,21,0.0,0.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '99']",5
19198,44,2018,10,21,17,0.0,1.0,1.0,False,C,0,"['78', '79', '80']",2
12489,17,2019,11,9,21,0.0,0.0,1.0,False,C,0,"['78', '79', '80', '98', '99', '99', '100']",2
22895,45,2020,12,13,16,0.0,2.0,1.0,True,A,0,"['78', '79', '80']",1
12478,17,2019,11,15,15,1.0,1.0,1.0,False,C,0,"['78', '79', '80', '98', '98', '99', '99']",1
13159,3,2020,7,28,12,2.0,2.0,0.0,True,A,0,"['78', '79', '80', '98']",1
12756,17,2019,8,26,14,1.0,1.0,1.0,False,C,0,"['78', '79', '80', '98', '99']",1
30245,38,2020,7,22,21,2.0,5.0,0.0,True,A,0,"['79', '80', '98', '99', '98', '99', '100']",3
24148,50,2018,11,27,22,0.0,0.0,2.0,False,C,0,"['78', '79', '80']",3
15647,40,2019,8,6,14,0.0,1.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",3
37906,14,2014,10,27,17,0.0,0.0,2.0,False,C,0,,1
26024,46,2019,8,30,23,0.0,1.0,1.0,False,C,0,"['43', '78', '79', '80', '93', '98', '99', '100', '78', '79', '80']",1
2244,37,2016,7,5,1,1.0,0.0,3.0,False,C,0,,1
1179,16,2018,8,16,10,3.0,1.0,0.0,True,A,0,"['36', '36', '36', '59', '78', '79', '80', '80', '98', '99', '100', '59']",2
1477,16,2016,1,24,20,3.0,0.0,0.0,False,C,0,"['36', '36', '36', '36', '36', '36', '36', '36', '37', '37', '37']",1
34706,10,2015,12,2,22,1.0,1.0,0.0,True,A,0,,5
20693,31,2020,4,15,17,2.0,3.0,0.0,True,A,0,"['78', '79', '80']",3
16557,22,2020,2,20,11,1.0,1.0,1.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",1
1225,16,2018,2,11,18,3.0,1.0,0.0,True,A,0,"['36', '37', '78', '79', '80', '80', '98', '99', '100']",1
28438,32,2020,2,26,21,2.0,2.0,0.0,True,A,0,"['79', '80', '98', '99', '79', '80']",3
20504,31,2020,8,9,13,2.0,2.0,0.0,True,A,0,"['78', '79', '80', '98', '99']",1
12065,17,2020,12,13,21,0.0,1.0,0.0,False,C,0,"['156', '78', '79', '80', '98', '98', '99', '99']",1
20589,31,2020,6,9,13,2.0,1.0,0.0,True,A,0,"['78', '79', '80']",2
33424,18,2020,9,14,6,2.0,1.0,0.0,True,A,0,"['78', '79', '79', '80']",1
755,8,2018,11,2,18,2.0,1.0,2.0,False,C,0,"['78', '79', '80', '98', '99', '100']",1
12349,17,2020,1,21,19,0.0,1.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '99']",3
26097,46,2019,7,15,19,2.0,1.0,3.0,True,A,3,"['36', '36', '36', '36', '44', '59', '78', '79', '80', '98', '99', '100', '43', '43', '78', '78', '79', '79', '80', '80', '87', '87', '88', '88', '89']",5
11275,52,2020,8,31,16,0.0,2.0,0.0,True,A,0,,1
31687,53,2020,7,4,23,1.0,0.0,0.0,False,C,0,"['78', '79', '80']",2
3756,28,2017,11,26,15,0.0,1.0,0.0,False,C,0,"['78', '79', '80', '98']",3
27930,6,2019,7,8,16,1.0,2.0,0.0,True,A,0,,2
35358,11,2019,9,3,15,1.0,2.0,1.0,True,A,0,,2
13770,55,2020,12,4,10,0.0,1.0,0.0,False,C,0,"['78', '80', '98']",1
35976,54,2020,1,15,12,1.0,2.0,0.0,True,A,0,"['79', '80', '98', '99', '79', '80']",2
13520,3,2019,11,23,11,0.0,2.0,1.0,True,A,0,"['78', '79', '80', '98']",1
26660,41,2017,8,14,16,0.0,1.0,0.0,True,A,0,,2
34740,10,2015,11,24,19,1.0,2.0,0.0,True,A,0,,3
40860,12,2020,3,16,16,0.0,0.0,2.0,False,C,0,"['78', '79', '80']",2
21180,24,2021,1,19,18,0.0,1.0,0.0,False,C,0,"['78', '78', '79', '79', '79', '80', '80', '80', '98', '99', '99', '100', '100', '100', '78', '78', '79', '79', '79', '80', '80', '80', '81', '98']",2
1017,16,2019,9,17,10,2.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80', '80']",2
20329,31,2020,12,27,23,2.0,4.0,0.0,True,A,0,"['78', '79', '80']",2
33831,18,2020,2,26,14,2.0,2.0,0.0,True,A,0,"['78', '79', '79', '80']",1
11396,52,2020,2,10,21,2.0,1.0,1.0,False,C,0,"['36', '36', '36', '36', '36', '37', '39', '44', '59', '78', '79', '80', '98', '99', '100', '78', '79', '80']",1
8444,30,2020,4,17,23,3.0,2.0,1.0,True,A,0,"['78', '79', '79', '80', '98', '98', '99', '99']",2
126,8,2020,8,4,15,0.0,0.0,1.0,False,C,0,"['78', '79', '80']",1
6196,13,2020,8,15,17,2.0,1.0,4.0,True,A,0,"['78', '79', '80']",1
29558,43,2019,5,18,5,0.0,2.0,2.0,True,A,0,"['99', '98', '99']",1
13709,3,2019,8,13,10,6.0,1.0,1.0,True,A,0,"['78', '79', '80', '98']",1
30836,23,2020,7,18,9,2.0,2.0,0.0,True,A,0,"['78', '79', '79', '80', '80', '98']",1
7860,30,2020,12,28,11,4.0,3.0,1.0,True,A,0,"['36', '36', '43', '78', '79', '79', '80', '89', '98', '99', '43', '89']",3
31568,53,2020,9,19,21,2.0,0.0,0.0,False,C,0,"['78', '79', '80']",1
18471,2,2020,11,17,16,0.0,0.0,1.0,False,C,0,"['79', '80', '98', '99']",1
25316,4,2018,4,29,17,0.0,1.0,1.0,True,A,0,"['78', '78', '79', '80', '80', '98', '99', '100']",3
15357,20,2013,7,26,15,1.0,0.0,2.0,False,C,0,,1
9120,5,2019,3,20,12,2.0,1.0,1.0,True,A,0,,1
38380,34,2020,11,24,10,2.0,2.0,2.0,True,A,0,"['78', '79', '80']",1
